title,company,location,description,category,created,salary_min,salary_max
Tunneling & Geotechnical CADD Manager - 4052,STV,"New York City, New York","Description Build Your Career at STV At STV, we not only tackle world-class projects, but we also develop employee skills, recognize achievements, and offer opportunities for advancement. So, if you’re looking for a rewarding position working for an award-winning industry leader, then STV is the place for you. We are a well-respected AEC firm with 40 offices throughout the US and 2,400 employees. Grow at STV Life is an ongoing learning experience, and we want you to continue to grow here at STV…",Engineering Jobs,2025-03-13T23:28:16Z,97001.62,97001.62
Senior Electrical Engineer - 4343,STV,"New York City, New York","Description STV is an award-winning national leader consistently ranking among the country's top companies in the design and planning of buildings, infrastructure, and transportation systems. More than 110 years old, the firm provides comprehensive architectural, engineering, planning, environmental, construction management and program management services for public and private sector clients all over the Country . We are a well-respected AEC firm with 40 offices and 2,400 employees throughout …",Engineering Jobs,2025-03-13T01:49:15Z,81596.51,81596.51
Infrastructure Economist - 4459,STV,"New York City, New York","Description Build Your Career at STV At STV, we not only tackle world-class projects, but we also develop employee skills, recognize achievements, and offer opportunities for advancement. So, if you’re looking for a rewarding position working for an award-winning industry leader, then STV is the place for you. We are a well-respected AEC firm with 40 offices throughout the US and 2,400 employees. Grow at STV Life is an ongoing learning experience, and we want you to continue to grow here at STV…",Engineering Jobs,2024-08-26T07:54:05Z,88118.63,88118.63
Healthcare Construction Project Manager - 3477,STV,"New York City, New York","Description STV is a leading, award-winning professional firm offering engineering, architectural, planning, environmental and construction management services. STV consistently ranks among the country's top firms in many of the markets we serve. STV’s PM/CM Division is a national practice providing a comprehensive compendium of services to a broad and ever expanding client base. Our services encompass program advisory, project management, project controls, owner’s representative and constructi…",Engineering Jobs,2025-03-12T20:40:10Z,132404.92,132404.92
Industrial Hygienist - 4297,STV,"New York City, New York","Description We have a thriving AEC practice with a close-knit, team-oriented group that is growing rapidly. Due to our success, we need an Asbestos Technician to assist with the delivery of our current extensive backlog of work. This backlog includes tasks associated with construction and capital improvement projects for MTA agencies including New York City Transit and various infrastructure improvement projects for New York government agencies such as NYCHA and DASNY. Who We Are: STV is an awa…",Engineering Jobs,2025-03-12T23:22:17Z,79551.63,79551.63
Certified Industrial Hygienist Project Manager - 4298,STV,"New York City, New York","Description We have a thriving AEC practice with a close-knit, team-oriented group that is growing rapidly. Due to our success, we need an Asbestos Technician to assist with the delivery of our current extensive backlog of work. This backlog includes tasks associated with construction and capital improvement projects for MTA agencies including New York City Transit and various infrastructure improvement projects for New York government agencies such as NYCHA and DASNY. Who We Are: STV is an awa…",Engineering Jobs,2025-03-12T19:10:03Z,85827.36,85827.36
Compensation Analyst I,Motion Recruitment Partners,"Grand Central, Manhattan","Compensation Analyst I New York, New York Contract We have multiple openings for a Compensation Analyst with our client -a global company that provides commercial insurance brokerage services, strategic risk management services, employee benefits, and investment & compensation management. Duration : 4-month contract (Extensions are a possibility depending on business need). Location: This position is 100% REMOTE. Description: Seeking Temporary Compensation Analysts (LTI Data Cleaners) to join t…",Accounting & Finance Jobs,2025-04-08T11:49:44Z,66815.97,66815.97
Senior Data Engineer (Healthcare Data & Pipelines),Kontakt.io,"New York City, New York","Kontakt.io is building the platform that care operations run on. We reduce waste, cut costs, and improve revenue by improving throughput, asset utilization and staff productivity. Our platform uses AI, RTLS, and EHR data to enable self-learning agents to automate workflows, adapt in real-time, and orchestrate all of care delivery operations. Easy to deploy and scale, it gives a clear picture of spaces, equipment, and people, eliminating inefficiencies and enhancing the patient experience. With …",IT Jobs,2025-01-25T09:44:49Z,175279.27,175279.27
Project Manager - Reporting & Analytics (Contractor),Macmillan,"Wall Street, Manhattan","Macmillan is seeking a Project Manager to join our Project Management Office (PMO) team. The Project Manager will lead multiple Reporting & Analytics projects within a large-scale Dynamics 365 and Snowflake implementation. The ideal candidate will also have experience managing projects that focus on data integration, analytics, and reporting solutions, particularly using Snowflake, Cognos, and Power BI (or similar tools). This is a 12-month contract opportunity. Major Responsibilities: Workstre…",IT Jobs,2025-03-11T23:44:37Z,99943.24,99943.24
"SVP, Data Science",BGB Group,"New York City, New York","BGB Group SVP, Data Science Our Agency BGB Group is a healthcare communications agency that offers a wide range of services, including traditional pharmaceutical advertising, promotional medical education, payer marketing, and consulting services. Known for excellence and professionalism, we’re hired as strategic and creative partners by our biopharmaceutical clients to drive category/brand awareness and growth. SVP, Data Science Job Overview As the Senior Vice President, Data Science , you wil…",IT Jobs,2025-02-05T12:42:06Z,210000.0,240000.0
"SVP, Data Science",BGB Group,"Grand Central, Manhattan","BGB Group SVP, Data Science Our Agency BGB Group is a healthcare communications agency that offers a wide range of services, including traditional pharmaceutical advertising, promotional medical education, payer marketing, and consulting services. Known for excellence and professionalism, we’re hired as strategic and creative partners by our biopharmaceutical clients to drive category/brand awareness and growth. SVP, Data Science Job Overview As the Senior Vice President, Data Science, you will…",IT Jobs,2025-03-15T08:06:07Z,153072.7,153072.7
Product Director - Crossix,Veeva Systems,"New York City, New York","Veeva Systems is a mission-driven organization and pioneer in industry cloud, helping life sciences companies bring therapies to patients faster. As one of the fastest-growing SaaS companies in history, we surpassed $2B in revenue in our last fiscal year with extensive growth potential ahead. At the heart of Veeva are our values: Do the Right Thing, Customer Success, Employee Success, and Speed. We're not just any public company – we made history in 2021 by becoming a public benefit corporation…",IT Jobs,2024-08-01T05:03:06Z,120000.0,200000.0
Senior Data Scientist,Willis Towers Watson,"Fort Lee, Bergen County","TRANZACT is a leading performance sales and marketing agency specializing in the Medicare Advantage, Medicare Supplemental, and Life and Supplemental Insurance space. Our mission is to deliver exceptional results for our clients through innovative marketing strategies and data-driven approaches. We are currently looking for a Senior Data Scientist to drive our data science and analytics group forward You will be joining a group of curious, smart, technically minded yet business savvy data scien…",IT Jobs,2024-06-26T09:45:02Z,142298.28,142298.28
Technical Engagement Manager / Account Manager (AI / SaaS),EvolutionIQ,"New York City, New York","About Us: EvolutionIQ’s mission is to improve the lives of injured and disabled workers and enable them to return to the workforce, saving billions of dollars in avoidable costs and lost productivity to the US and global economies and make insurance more affordable for everyone. We are currently experiencing massive growth and to accomplish our goals, we are hiring world-class talent who want to help build and scale internally, and transform the insurance space. Our team is our 1 priority, and …",Consultancy Jobs,2025-02-23T23:58:25Z,150000.0,175000.0
"Azure Databricks DevOps Administrator New York City, New York",esrhealthcare,"New York City, New York","> > Description: > > Job Location: New York City, New York - Hybrid (3 days onsite) > > Job Title: Azure Databricks DevOps Administrator > > Duration: Long term Contract / CTH > > Target Start Date: ASAP > > Experience > > As an Azure Databricks DevOps Administrator, you will be responsible > for managing and maintaining the Databricks platform, ensuring optimal > performance and security across workspaces, clusters, and jobs. This > role is crucial in overseeing user administration, managing A…",IT Jobs,2025-03-01T07:16:08Z,120444.24,120444.24
"Principal Sales Compensation Manager, Amazon Ads, Sales Incentive Compensation",Amazon,"Grand Central, Manhattan","Description At Amazon Advertising Sales Incentive Compensation team, we are seeking an experienced leader for overseeing Incentive Compensation analytics. The charter for our team is to Enable the growth of Amazon Ads through effective sales compensation design, governance and operations. The ideal candidate for the role will be an exceptionally strong analytical and detailed oriented thinker who excels in written and verbal communication, data analysis, modeling and process improvements. They …",IT Jobs,2025-01-14T18:45:23Z,145368.58,145368.58
VP Client Partner - BCM Clients,EXL Service,"New York City, New York","Company Overview and Culture EXL (NASDAQ: EXLS) is a leading data analytics and digital operations and solutions company. We partner with clients using a data and AI-led approach to reinvent business models, drive better business outcomes and unlock growth with speed. EXL harnesses the power of data, analytics, AI, and deep industry knowledge to transform operations for the world's leading corporations in industries including insurance, healthcare, banking and financial services, media and reta…",Consultancy Jobs,2025-03-18T20:47:53Z,210000.0,250000.0
"Sr. Reporter, Leveraged Loans Job at PitchBook Data in New York",PitchBook Data,"New York City, New York","At PitchBook, we are always looking forward. We continue to innovate, evolve, and invest in ourselves to bring out the best in everyone. We're deeply collaborative and thrive on the excitement, energy, and fun that reverberates throughout the company. Our extensive learning programs and mentorship opportunities help us create a culture of curiosity that pushes us to always find new solutions and better ways of doing things. The combination of a rapidly evolving industry and our high ambitions m…",Accounting & Finance Jobs,2025-02-04T06:21:38Z,129389.21,129389.21
Court Reporter - Debtwire North America,ION Group,"New York City, New York","The Role: Debtwire, an ION Analytics company and the leading provider of news and analysis for the global fixed income markets seeks an experienced reporter to cover the legal beat, focusing on US bankruptcy cases and high-profile distressed debt litigation. The ideal reporter has at least two to three years of experience reporting on the courts, finance, or distressed debt. The reporter will write several articles per day on the bankruptcy beat, writing up various court filings, covering heari…",IT Jobs,2025-03-10T23:27:57Z,80000.0,100000.0
ION Group is hiring: Court Reporter - Debtwire North America in New York,ION Group,"New York City, New York","The Role: Debtwire, an ION Analytics company and the leading provider of news and analysis for the global fixed income markets seeks an experienced reporter to cover the legal beat, focusing on US bankruptcy cases and high-profile distressed debt litigation. The ideal reporter has at least two to three years of experience reporting on the courts, finance, or distressed debt. The reporter will write several articles per day on the bankruptcy beat, writing up various court filings, covering heari…",IT Jobs,2025-03-08T06:27:23Z,123072.11,123072.11
Court Reporter – Debtwire North America Job at ION Group in New York,ION Group,"New York City, New York","Debtwire, an ION Analytics company and the leading provider of news and analysis for the global fixed income markets seeks an experienced reporter to cover the legal beat, focusing on US bankruptcy cases and high-profile distressed debt litigation. The ideal reporter has at least two to three years of experience reporting on the courts, finance, or distressed debt. The reporter will write several articles per day on the bankruptcy beat, writing up various court filings, covering hearings in-per…",IT Jobs,2025-03-10T07:30:07Z,118007.0,118007.0
"Sr Analyst, Advanced PDM",Molina Healthcare,"Grand Central, Manhattan","Job Description Job Summary The Sr. Analyst, Advanced Provider Data Management is responsible for analyzing and understanding business processes, identifying areas for improvement, and developing solutions to optimize performance. The Sr. Analyst often acts as a liaison between the business units and IT, ensuring that technical solutions align with business goals. Knowledge/Skills/Abilities - Collaborate with stakeholders to understand business objectives, gather requirements, and translate the…",IT Jobs,2025-04-10T12:06:05Z,107223.65,107223.65
"Sr Analyst, Advanced PDM",Molina Healthcare,"New York City, New York","Job Description Job Summary The Sr. Analyst, Advanced Provider Data Management is responsible for analyzing and understanding business processes, identifying areas for improvement, and developing solutions to optimize performance. The Sr. Analyst often acts as a liaison between the business units and IT, ensuring that technical solutions align with business goals. Knowledge/Skills/Abilities - Collaborate with stakeholders to understand business objectives, gather requirements, and translate the…",IT Jobs,2025-04-10T12:06:06Z,109595.16,109595.16
"Sr. Economist, Seller Economics-Fixed",Amazon,"Grand Central, Manhattan","Description The Selling Partner Fees team owns the end-to-end fees experience for two million active third party sellers. We own the fee strategy, fee seller experience, fee accuracy and integrity, fee science and analytics, and we provide scalable technology to monetize all services available to third-party sellers. We are looking for a Senior Economist to lead the development of economic models and tools to optimize the structure and magnitude of fees paid by >4MM of heterogeneous Sellers Wor…",IT Jobs,2025-01-29T18:44:11Z,118907.13,118907.13
"Operations Analyst, Capital Marketplace",Capitolis,"New York City, New York","We believe the financial markets can and should work for everyone. Capitolis is the technology company creating safer and more vibrant financial markets by unlocking capital constraints and enabling greater access to more diversified capital and investment opportunities. Rooted in advanced technology and deep financial expertise, Capitolis powers groundbreaking financial solutions that drive growth for global and regional banks – and institutional investors alike. Capitolis is backed by world c…",Accounting & Finance Jobs,2025-04-13T21:25:34Z,90901.87,90901.87
"Sr. Economist, Seller Economics-Fixed, Seller Economics",Amazon,"Grand Central, Manhattan","Description The Selling Partner Fees team owns the end-to-end fees experience for two million active third party sellers. We own the fee strategy, fee seller experience, fee accuracy and integrity, fee science and analytics, and we provide scalable technology to monetize all services available to third-party sellers. We are looking for a Senior Economist to lead the development of economic models and tools to optimize the structure and magnitude of fees paid by >4MM of heterogeneous Sellers Wor…",IT Jobs,2025-01-29T18:44:13Z,108967.45,108967.45
"Azure Databricks DevOps Administrator New York City, New York",ESR Healthcare,"New York City, New York","Azure Databricks DevOps Administrator New York City, New York > > Description: > > Job Location: New York City, New York - Hybrid (3 days onsite) > > Job Title: Azure Databricks DevOps Administrator > > Duration: Long term Contract / CTH > > Target Start Date: ASAP > > Experience > > As an Azure Databricks DevOps Administrator, you will be responsible > for managing and maintaining the Databricks platform, ensuring optimal > performance and security across workspaces, clusters, and jobs. This >…",IT Jobs,2025-03-01T11:33:50Z,150000.0,200000.0
"Digital Media Buyer (Q4 October-December) Long Island City, New York Job at With",WITHIN,"New York City, New York","Digital Media Strategist (Q4 October-December) Long Island City, New York About Us: WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Med…","PR, Advertising & Marketing Jobs",2025-01-19T06:25:22Z,72992.33,72992.33
Staff Site Reliability Engineer- Data & ML,Datavant,"New York City, New York","Datavant is a data platform company and the world’s leader in health data exchange. Our vision is that every healthcare decision is powered by the right data, at the right time, in the right format. Our platform is powered by the largest, most diverse health data network in the U.S., enabling data to be secure, accessible and usable to inform better health decisions. Datavant is trusted by the world’s leading life sciences companies, government agencies, and those who deliver and pay for care. …",IT Jobs,2025-04-20T00:07:14Z,145566.12,145566.12
"Senior Data Scientist, Finance",Brex,"New York City, New York","Data at Brex Our Scientists and Engineers work together to make data — and insights derived from data — a core asset across Brex. But it's more than just crunching numbers. The Data team at Brex develops infrastructure, statistical models, and products using data. Our work is ingrained in Brex's decision-making process, the efficiency of our operations, our risk management policies, and the unparalleled experience we provide our customers. What You’ll Do Working closely with Finance leadership,…",Accounting & Finance Jobs,2025-03-09T22:51:41Z,192000.0,240000.0
Incident Management Analyst,Matrix Global,US,"Incident Management Analyst Matrix Global Services is looking for an experienced Incident Management Analyst to join a team of professionals who will modify, implement, and deliver ITIL aligned Incident Management services in New York City. We are looking for professionals with the process experience and technical aptitude to enable the team to deliver exceptional service, backed up with quantitative data. An outstanding Incident Analyst will excel at multitasking, remain judicious during major…",IT Jobs,2025-04-06T22:22:10Z,85271.02,85271.02
Sr. Manager/ Associate Director - Analytics Consulting (Banking),Tiger Analytics,"Jersey City, Hudson County","Job Description Job Description Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner. We are looking for someone with a good blend of business consulting skills and a da…",IT Jobs,2025-04-06T00:45:41Z,183391.25,183391.25
Global Technology Alliance Director - Remote,Dataiku,"Grand Central, Manhattan","At Dataiku, were not just adapting to the AI revolution, were leading it. Since our beginning in Paris in 2013, weve been pioneering the future of AI with a platform that makes data actionable and accessible. With over 1,000 teammates across 25 countries and backed by a renowned set of investors, were the architects of Everyday AI, enabling data experts and domain experts to work together to build AI into their daily operations, from advanced analytics to Generative AI. Drive Dataikus growth as…",Sales Jobs,2025-03-23T12:25:05Z,111433.3,111433.3
Digital Media Strategist (Senior),Within,"Long Island, Queens","About WITHIN & Brkfst.io WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our b…",IT Jobs,2024-08-10T06:59:35Z,102500.0,130000.0
"Senior Director, Data Science, ML and AI",Compass,"New York City, New York","At Compass, our mission is to help everyone find their place in the world. Founded in 2012, we’re revolutionizing the real estate industry with our end-to-end platform that empowers residential real estate agents to deliver exceptional service to seller and buyer clients. Data is at the heart of everything we do. Our Data & Analytics organization is integral to the success of Compass, driving strategic initiatives and empowering stakeholders to exceed their goals. As our data capabilities evolv…",IT Jobs,2025-02-04T09:51:48Z,254400.0,286200.0
Enterprise Business Development Representative,Riskified,"New York City, New York","About Us Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the indi…",Sales Jobs,2025-03-01T19:20:34Z,65000.0,70000.0
Digital Media Buyer,Within,"Long Island, Queens","About WITHIN & Brkfst.io WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our b…","PR, Advertising & Marketing Jobs",2024-08-10T07:26:42Z,57428.88,57428.88
WITHIN is hiring: Digital Media Buyer 2026 in New York,WITHIN,"New York City, New York","WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our brand partners in an integ…","PR, Advertising & Marketing Jobs",2025-04-04T15:38:31Z,63040.27,63040.27
WITHIN is hiring: Digital Media Strategist (Senior) in New York,WITHIN,"New York City, New York","About WITHIN & Brkfst.io WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we're able to work with our b…",IT Jobs,2025-03-01T06:13:45Z,70387.35,70387.35
Within is hiring: Digital Media Buyer 2026 Q3 (July-September) in New York,WITHIN,"New York City, New York","WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our brand partners in an integ…","PR, Advertising & Marketing Jobs",2025-01-20T06:15:56Z,59969.75,59969.75
"Digital Media Buyer (Q2 April-June) Long Island City, New York Job at Within in",WITHIN,"New York City, New York","Long Island City, New York About Us: WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to wor…","PR, Advertising & Marketing Jobs",2025-01-18T06:21:28Z,68683.83,68683.83
Within is hiring: Digital Media Buyer 2026 Q1 (January-March) in New York,WITHIN,"New York City, New York","WITHIN is the world's first Performance Branding company, partnering with some of the biggest brands in the world to drive business growth through innovative marketing strategies. Our integrated operating model collapses the traditional marketing silos between creative and media, performance and brand, and across media channels. With a full suite of offerings including media, creative, SEO, Lifecycle, Retail Media, Affiliate and Influencer, we’re able to work with our brand partners in an integ…","PR, Advertising & Marketing Jobs",2025-01-20T06:15:56Z,67841.77,67841.77
(Senior) Data Team Lead,IQVIA,"Tyler Park, Hudson County","Why Join IQVIA? IQVIA Data Team Leads are at the heart of the drug development process, using the latest technology to drive projects forward efficiently and with high quality. Additional Benefits: - Home-based remote opportunity (can be located anywhere in the US or Canada) - Work/life balance as well as flexible schedules - Strong team environment and collaboration - Ability to work with leading pharmaceutical companies, across different therapeutic areas - Technical training and tailored dev…",Scientific & QA Jobs,2025-02-12T10:24:57Z,153392.88,153392.88
(Senior) Data Team Lead,IQVIA,"Grand Central, Manhattan","Why Join IQVIA? IQVIA Data Team Leads are at the heart of the drug development process, using the latest technology to drive projects forward efficiently and with high quality. Additional Benefits: - Home-based remote opportunity (can be located anywhere in the US or Canada) - Work/life balance as well as flexible schedules - Strong team environment and collaboration - Ability to work with leading pharmaceutical companies, across different therapeutic areas - Technical training and tailored dev…",Scientific & QA Jobs,2025-02-13T09:35:42Z,157946.06,157946.06
Behavior Technician,Proud Moments ABA,"Flushing, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,56364.2,56364.2
Behavior Technician,Proud Moments ABA,"Hollis Hills, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,52752.14,52752.14
"Behavior Technician, willing to train",Proud Moments ABA,"Teaneck, Bergen County","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a center-based setting. If you are looking for a career that allow…",Healthcare & Nursing Jobs,2025-04-17T21:01:18Z,54024.14,54024.14
Behavior Technician (BT),Nekton Autism,"Bronx Park and Fordham, Bronx","Nekton Autism - Nekton Autism - is dedicated to providing Applied Behavior Analysis (ABA) services for children on the autism spectrum aged 0 to 21. Our mission is to empower every child on the autism spectrum to thrive and live independently by enabling Behavior Technicians (BTs) to execute their paramount mission of delivering unparalleled Applied Behavior Analysis (ABA). We are actively seeking passionate Behavior Technicians/RBTs to join our expanding team, playing a crucial role in providi…",Healthcare & Nursing Jobs,2025-04-01T06:50:21Z,44245.11,44245.11
Behavior Technician (BT),Nekton Autism,"Staten Island, New York City","Nekton Autism - Nekton Autism - is dedicated to providing Applied Behavior Analysis (ABA) services for children on the autism spectrum aged 0 to 21. Our mission is to empower every child on the autism spectrum to thrive and live independently by enabling Behavior Technicians (BTs) to execute their paramount mission of delivering unparalleled Applied Behavior Analysis (ABA). We are actively seeking passionate Behavior Technicians/RBTs to join our expanding team, playing a crucial role in providi…",Healthcare & Nursing Jobs,2025-04-01T06:50:21Z,42082.27,42082.27
Behavior Technician (BT),Nekton Autism,"Brooklyn Heights, Brooklyn","Nekton Autism - Nekton Autism - is dedicated to providing Applied Behavior Analysis (ABA) services for children on the autism spectrum aged 0 to 21. Our mission is to empower every child on the autism spectrum to thrive and live independently by enabling Behavior Technicians (BTs) to execute their paramount mission of delivering unparalleled Applied Behavior Analysis (ABA). We are actively seeking passionate Behavior Technicians/RBTs to join our expanding team, playing a crucial role in providi…",Healthcare & Nursing Jobs,2025-04-01T06:50:21Z,39240.29,39240.29
Behavior Technician (BT),Nekton Autism,"Elmhurst, Queens","Nekton Autism - Nekton Autism - is dedicated to providing Applied Behavior Analysis (ABA) services for children on the autism spectrum aged 0 to 21. Our mission is to empower every child on the autism spectrum to thrive and live independently by enabling Behavior Technicians (BTs) to execute their paramount mission of delivering unparalleled Applied Behavior Analysis (ABA). We are actively seeking passionate Behavior Technicians/RBTs to join our expanding team, playing a crucial role in providi…",Healthcare & Nursing Jobs,2025-04-01T06:50:21Z,44529.58,44529.58
"Behavior Technician, willing to train",Proud Moments ABA,"Gramercy Park and Murray Hill, Manhattan","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a center-based setting. If you are looking for a career that allow…",Healthcare & Nursing Jobs,2025-04-16T20:58:26Z,56009.1,56009.1
Registered Behavior Technician,Proud Moments ABA,"Gramercy Park and Murray Hill, Manhattan","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a center-based setting. If you are looking for a career that allow…",Healthcare & Nursing Jobs,2025-04-16T20:58:26Z,53584.4,53584.4
Registered Behavior Technician,Proud Moments ABA,"Hollis Hills, Queens","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If you are looking for a career that allows …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,51833.06,51833.06
Lead Data Analytics - SQL/ Databricks,Molina Healthcare,"New York City, New York","Job Description Job Summary The Lead Analyst, Advanced Provider Data Management is responsible for analyzing and understanding business processes, identifying areas for improvement, and developing solutions to optimize performance. This position requires leadership skills, technical expertise, and the ability to mentor and support other analysts. The Lead Analyst often acts as a liaison between the business units and IT, ensuring that technical solutions align with business goals. The Lead Anal…",IT Jobs,2025-03-29T11:30:33Z,138660.88,138660.88
Lead Data Analytics - SQL/ Databricks,Molina Healthcare,"Grand Central, Manhattan","Job Description Job Summary The Lead Analyst, Advanced Provider Data Management is responsible for analyzing and understanding business processes, identifying areas for improvement, and developing solutions to optimize performance. This position requires leadership skills, technical expertise, and the ability to mentor and support other analysts. The Lead Analyst often acts as a liaison between the business units and IT, ensuring that technical solutions align with business goals. The Lead Anal…",IT Jobs,2025-03-29T11:30:33Z,135660.42,135660.42
Behavior Technician,Proud Moments ABA,"Astoria, Queens","Part Time Opportunity - Afternoons Only Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If y…",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,49464.26,49464.26
Behavior Technician,Proud Moments ABA,"Ozone Park, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,58843.21,58843.21
Behavior Technician,Proud Moments ABA,"Jamaica, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,58558.93,58558.93
Behavior Technician,Proud Moments ABA,"Jackson Heights, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:39Z,46887.86,46887.86
